time, ID, MOSI, CMD, MISO, STATE
4.82604352,1554,0x25|0x1E,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
4.82609616,1555,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
4.82615236,1556,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
4.83086528,1557,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.8309302,1558,0x25|0x1E,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
4.83099228,1559,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
4.83104848,1560,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
4.83387724,1561,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.8339338,1562,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.83400964,1563,0x25|0x12,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
4.83406228,1564,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
4.83411848,1565,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
4.83785968,1566,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.83791624,1567,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.83799064,1568,0x25|0x12,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
4.83804324,1569,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
4.83809944,1570,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
4.84191412,1571,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.84198012,1572,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.84204648,1573,0x25|0x2D,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
4.84209912,1574,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
4.84215528,1575,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
4.84589808,1576,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.8459546,1577,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.846029,1578,0x25|0x2D,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
4.8460816,1579,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
4.8461378,1580,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
4.85083604,1581,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.85090292,1582,0x25|0x18,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
4.85095556,1583,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
4.8510212,1584,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
4.85385792,1585,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.85391444,1586,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.85398884,1587,0x25|0x18,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
4.85404144,1588,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
4.85409764,1589,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
4.85792584,1590,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.85799184,1591,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.8580582,1592,0x25|0x27,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
4.85811084,1593,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
4.85816704,1594,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
4.86189384,1595,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.86195036,1596,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.86202476,1597,0x25|0x27,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
4.86207736,1598,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
4.86213356,1599,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
4.86588348,1600,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.86594004,1601,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.86601584,1602,0x25|0x1B,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
4.86606848,1603,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
4.86612464,1604,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
4.8709482,1605,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.8710226,1606,0x25|0x1B,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
4.8710752,1607,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
4.8711314,1608,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
4.87392036,1609,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.8739864,1610,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.87405276,1611,0x25|0x39,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
4.87410536,1612,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
4.87416156,1613,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
4.87791208,1614,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.87797808,1615,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.878043,1616,0x25|0x39,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
4.87809564,1617,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
4.8781518,1618,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
4.88188136,1619,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.88193792,1620,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.88201372,1621,0x25|0x28,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
4.88206636,1622,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
4.88212256,1623,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
4.88587612,1624,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.88593272,1625,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.88600712,1626,0x25|0x28,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
4.88605972,1627,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
4.88611592,1628,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
4.89089416,1629,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.89096052,1630,0x25|0x24,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
4.8910226,1631,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
4.8910788,1632,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
4.89391456,1633,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.89397108,1634,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.89404552,1635,0x25|0x24,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
4.89409812,1636,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
4.89415432,1637,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
4.89790412,1638,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.89796068,1639,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.89803652,1640,0x25|0x22,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
4.89808912,1641,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
4.89814532,1642,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
4.90187656,1643,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.90193312,1644,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.90200748,1645,0x25|0x22,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
4.90206012,1646,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
4.90211632,1647,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
4.90594452,1648,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.90601052,1649,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.90607688,1650,0x25|0x2E,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
4.90612952,1651,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
4.90618572,1652,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
4.91084184,1653,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.9109068,1654,0x25|0x2E,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
4.9109594,1655,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
4.91102508,1656,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
4.91395132,1657,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.91401732,1658,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.91408368,1659,0x25|0x36,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
4.91413632,1660,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
4.91419256,1661,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
4.91790016,1662,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.91795676,1663,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.91803116,1664,0x25|0x36,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
4.9180838,1665,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
4.91814,1666,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
4.92189248,1667,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.92194904,1668,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.92202484,1669,0x25|0x19,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
4.92207748,1670,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
4.92213368,1671,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
4.92595276,1672,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.92601876,1673,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.92608372,1674,0x25|0x19,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
4.92613636,1675,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
4.92619256,1676,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
4.93085376,1677,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.93092016,1678,0x25|0x21,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
4.9309728,1679,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
4.93103844,1680,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
4.93387932,1681,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.93393588,1682,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.93401028,1683,0x25|0x21,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
4.93406292,1684,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
4.93411916,1685,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
4.93793296,1686,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.93798952,1687,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.93806532,1688,0x25|0x29,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
4.93811796,1689,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
